ID,artist,title,genre
a31366,Godley & Creme,Wide Boy,pop
a31367,Godley & Creme,Snack Attack,pop
a31368,Godley & Creme,Cry,pop
a31369,Faith Hill,You're Still Here,pop
a31370,Faith Hill,Come Home,pop
a31371,Faith Hill,American Heart,pop
a31372,Faith Hill,Mississippi Girl,pop
a31373,Enya,Marble Halls,pop
a31374,Enya,Oíche Chiúin (Silent Night),pop
a31375,Enya,The Celts,pop
a31376,Enya,Anywhere Is,pop
a31377,Enya,On My Way Home,pop
a31378,Enya,Only If...,pop
a31379,Enya,Only Time,pop
a31380,Enrique Iglesias,Addicted,pop
a31381,Enrique Iglesias,Do You Know?,pop
a31382,Enrique Iglesias-Nâdiya,Tired of Being Sorry (Laisse le destin l'emporter),pop
a31383,Enrique Iglesias,Can You Hear Me,pop
a31384,Enrique Iglesias,I Like It,pop
a31385,Enrique Iglesias-Ludacris-DJ Frank E,Tonight (I'm Fuckin' You),pop
a31386,Enrique Iglesias-Nicole Scherzinger,Heartbeat,pop
a31387,Franz Ferdinand,Evil Eye,pop
a31388,Franz Ferdinand,Bullet,pop
a31389,Franz Ferdinand,Right Action,pop
a31390,Franz Ferdinand,Fresh Strawberries,pop
a31391,Franz Ferdinand,Stand On the Horizon,pop
a31392,Claudio Baglioni,Comment tu vas ? / Un peu de toi,pop
a31393,Claudio Baglioni-Alberto Camerini,Strada facendo / Rock 'n' Roll Robot,pop
a31394,Claudio Baglioni,Strada facendo / Via,pop
a31395,Claudio Baglioni,Avrai,pop
a31396,Claudio Baglioni,Présages / Les vieux,pop
a31397,Christina Aguilera,You Lost Me,pop
a31398,Christina Aguilera,I Hate Boys,pop
a31399,Maroon 5-Christina Aguilera,Moves Like Jagger,pop
a31400,Christina Aguilera-Chris Mann,The Prayer,pop
a31401,Christina Aguilera,Your Body,pop
a31402,Christina Aguilera-Blake Shelton,Just a Fool,pop
a31403,Alejandro Fernández-Christina Aguilera,Hoy tengo ganas de ti,pop
a31404,BoA,WOO WEEKEND,pop
a31405,BoA,I SEE ME,pop
a31406,BoA,Milestone,pop
a31407,BoA,One Dream,pop
a31408,BoA-The Quiett,LOOKIN',pop
a31410,Jimmy Buffett,Margaritaville,pop
a31411,Jessie J,Do It Like a Dude,pop
a31419,Clean Bandit-Jess Glynne,Rather Be,pop
a31421,Jennifer Lopez,If You Had My Love,pop
a31428,Go West,Goodbye Girl,pop
a31429,Go West,We Close Our Eyes,pop
a31430,Go West,True Colours,pop
a31431,Go West,I Want to Hear It From You,pop
a31432,Go West,The King of Wishful Thinking,pop
a31433,Go West,Faithful,pop
a31434,Go West,Faithful,pop
a31435,Go West,What You Won't Do for Love,pop
a31445,Jason Mraz,The Remedy (I Won't Worry),pop
a31446,Jasmine Thompson,Ain’t Nobody,pop
a31447,Jann Arden,Insensitive,pop
a31448,Jann Arden,Unloved,pop
a31449,Helen Love,Jump Up and Down / Atomic Beat Boy,pop
a31450,Helen Love,Shifty Disco Girl,pop
a31451,Helen Love,Long Hot Summer,pop
a31452,Helen Love,Junkshop Discotheque,pop
a31453,Helen Love,It's My Club,pop
a31454,Helen Love,Calm Down Dad,pop
a31455,Girls Aloud,No Good Advice,pop
a31456,Girls Aloud,Life Got Cold,pop
a31457,Girls Aloud,Jump,pop
a31458,Girls Aloud,The Show,pop
a31459,Girls Aloud,Love Machine,pop
a31460,Girls Aloud,I'll Stand by You,pop
a31472,Thalía-Joan Sebastian,Con la duda,pop
a31473,Haddaway,The Millennium Mixes,pop
a31474,Haddaway,What Is Love (Reloaded),pop
a31475,Klaas-Haddaway,What Is Love 2k9,pop
a31476,Enya,May It Be,pop
a31477,Enya,Wild Child,pop
a31478,Enya,Amarantine,pop
a31479,Enya,Trains and Winter Rains,pop
a31480,Enya,White Is in the Winter Night,pop
a31481,Enya,Echoes in Rain,pop
a31482,Enrique Iglesias-Usher-Lil Wayne-Nayer,Dirty Dancer,pop
a31483,Enrique Iglesias-Jennifer Lopez,Mouth to Mouth,pop
a31484,Enrique Iglesias-Pitbull-The WAV.s,I Like How It Feels,pop
a31485,Coti-Enrique Iglesias,¿Dónde están corazón?,pop
a31486,Claudio Baglioni,Via / Buona fortuna,pop
a31487,Claudio Baglioni-Bob Dylan,La vita è adesso / Tight Connection to My Heart (Has Anybody Seen My Love),pop
a31488,Claudio Baglioni,Strada facendo / E adesso la pubblicità,pop
a31489,Claudio Baglioni,Via / E adesso la pubblicità,pop
a31490,Claudio Baglioni,Da me a te,pop
a31491,Claudio Baglioni,Insieme a te non ci sto più,pop
a31492,Christina Aguilera,Change,pop
a31493,Pitbull-Christina Aguilera,Feel This Moment,pop
a31494,BoA,그런 너 (Disturbance),pop
a31495,BoA,Only One,pop
a31496,BoA,Tail of Hope,pop
a31497,BoA,Action,pop
a31498,BoA,Message / Call my name,pop
a31499,BoA,Shout It Out,pop
a31500,Janet Jackson,Come Give Your Love to Me,pop
a31501,Jane Birkin,Fuir le bonheur de peur qu'il ne se sauve,pop
a31502,Jamiroquai,When You Gonna Learn?,pop
a31503,James Morrison,You Give Me Something,pop
a31506,James Arthur,Impossible,pop
a31512,Jack Johnson,Flake,pop
a31513,Jabberwocky-Elodie Wildstars,Photomaton,pop
a31514,Jabberwocky,Fog,pop
a31515,Jimmy Buffett,God's Own Drunk,pop
a31516,Alan Jackson-Jimmy Buffett,It's Five O'Clock Somewhere,pop
a31518,Jimmy Buffett,Pitcher Perfect,pop
a31520,iSH,Rebel,pop
a31521,Jessie J-B.o.B,Price Tag,pop
a31522,Jessie J,Nobody's Perfect,pop
a31523,Jessie J,Domino,pop
a31524,James Morrison-Jessie J,Up,pop
a31525,Jessie J-David Guetta,Laserlight,pop
a31526,Jessie J,Silver Lining (Crazy 'Bout You),pop
a31527,Jessie J-Big Sean,Wild,pop
a31528,Irina,Lisää virtaa,pop
a31529,INXS,Simple Simon,pop
a31532,Inês Brasil,Copa do Mundo,pop
a31534,Inês Brasil,Undererê,pop
a31535,Ines,Once in a Lifetime,pop
a31536,Ines,Highway to Nowhere,pop
a31537,Popidiot-Ines,Kuskil alati on olla hea,pop
a31540,Kim Wilde,Kids in America,pop
a31542,Kiesza,Hideaway,pop
a31543,Kidda-Psycho Les,V.I.P.,pop
a31544,Kidda,Smile,pop
a31545,Kidda,Under the Sun,pop
a31546,Kidda,Feel Too Good,pop
a31551,Timbaland-Keri Hilson,The Way I Are,pop
a31558,Route 94-Jess Glynne,My Love,pop
a31559,Jess Glynne,Right Here,pop
a31560,Clean Bandit-Jess Glynne,Real Love,pop
a31561,Jess Glynne,Hold My Hand,pop
a31562,Jess Glynne,Don't Be So Hard On Yourself,pop
a31563,Jess Glynne-Anthony Hamilton,Take Me Home,pop
a31564,Jennifer Lopez,Waiting for Tonight,pop
a31565,Jennifer Lopez,Love Don’t Cost a Thing,pop
a31566,Jennifer Lopez-Fat Joe,Feelin’ So Good,pop
a31567,Jennifer Lopez,Let's Get Loud,pop
a31568,Jennifer Lopez,Play,pop
a31569,Jennifer Lopez,Ain’t It Funny,pop
a31586,Ronan Keating,We've Got Tonight,pop
a31588,Jason Mraz,Geek in the Pink,pop
a31589,Jason Mraz,The Beauty In Ugly,pop
a31590,Jason Mraz,Butterfly,pop
a31591,Jason Mraz,I'm Yours,pop
a31592,Jason Mraz,Lucky / Suerte,pop
a31593,Jasmine Thompson,Last Christmas,pop
a31594,Jasmine Thompson,Chandelier,pop
a31595,Jasmine Thompson,Halo,pop
a31596,Jasmine Thompson,Stay With Me,pop
a31597,Jasmine Thompson,The Days,pop
a31598,Jann Arden,Good Mother,pop
a31599,Jann Arden,Love Is the Only Soldier,pop
a31600,Helen Love-Ricardo Autobahn,And the Salvation Army Band Plays,pop
a31601,Helen Love,Atomic,pop
a31602,Helen Love,Pogo Pogo,pop
a31603,Helen Love,Where Dylan Thomas Talks to Me,pop
a31604,Helen Love,The Townhall Band,pop
a31605,Girls Aloud,Wake Me Up,pop
a31606,Girls Aloud,Long Hot Summer,pop
a31607,Girls Aloud,Biology,pop
a31608,Girls Aloud,See the Day,pop
a31609,Girls Aloud,Whole Lotta History,pop
a31610,Girls Aloud,Something Kinda Ooooh,pop
a31611,Enya,So I Could Find My Way,pop
a31612,Enya-Alex Aris,Dive,pop
a31613,Enrique Iglesias-Sammy Adams,Finally Found You,pop
a31614,Enrique Iglesias,Turn the Night Up,pop
a31615,Enrique Iglesias-Romeo Santos,Loco,pop
a31616,Enrique Iglesias,Heart Attack,pop
a31617,Enrique Iglesias-Marco Antonio Solís,El perdedor,pop
a31618,Claudio Baglioni,L-Aħħar Bidwi F'Wied Il-Għasel,pop
a31619,Claudio Baglioni,In viaggio,pop
a31620,Claudio Baglioni,Niente più,pop
a31621,Claudio Baglioni,Per il mondo,pop
a31622,Claudio Baglioni,Con voi,pop
a31623,Claudio Baglioni,Dieci dita,pop
a31624,BoA,MASAYUME CHASING,pop
a31625,BoA,FLY,pop
a31626,BoA,Lookbook,pop
a31627,BoA,Christmas Paradise - WINTER GARDEN,pop
a31628,BoA,Make Me Complete,pop
a31629,Janet Jackson,Say You Do,pop
a31630,Janet Jackson,Young Love,pop
a31631,Janet Jackson,Don't Mess Up This Good Thing,pop
a31632,Janet Jackson,Don't Stand Another Chance,pop
a31633,Janet Jackson,Fast Girls,pop
a31634,Jane Birkin,Quoi,pop
a31635,Jane Birkin,Avec le temps,pop
a31636,Jane Birkin,Le Couteau dans le play,pop
a31637,Jane Birkin,Lost Song,pop
a31638,Jane Birkin,Amours des feintes,pop
a31639,Jane Birkin,Love Fifteen,pop
a31640,Jane Birkin,La Gadoue,pop
a31641,Jamiroquai,Too Young to Die,pop
a31642,Jamiroquai,Blow Your Mind,pop
a31643,Jamiroquai,Emergency on Planet Earth,pop
a31644,Jamiroquai,The Kids,pop
a31645,Jamiroquai,Space Cowboy,pop
a31646,Jamiroquai,Half the Man,pop
a31647,Jamiroquai,Light Years,pop
a31648,James Morrison,The Pieces Don't Fit Anymore,pop
a31649,James Morrison,Wonderful World,pop
a31650,James Morrison,You Make It Real,pop
a31651,James Morrison-Nelly Furtado,Broken Strings,pop
a31652,James Morrison,Get to You,pop
a31653,James Morrison,Slave to the Music,pop
a31654,James Morrison,I Won't Let You Go,pop
a31655,James Morrison-Jessie J,Up,pop
a31663,James Arthur,You're Nobody 'til Somebody Loves You,pop
a31664,James Arthur,Recovery,pop
a31665,MOKS-James Arthur,Otherwise,pop
a31666,James Arthur,The Truth,pop
a31667,James Arthur,Say You Won't Let Go,pop
a31668,James Arthur-Shotty Horroh,Sermon,pop
a31676,Kenny Loggins,Footloose,pop
a31680,Kelly Rowland,Stole,pop
a31681,Kelly Osbourne,Papa Don't Preach,pop
a31682,Kelly Osbourne,Shut Up,pop
a31683,Kelly Osbourne,Changes,pop
a31684,Kelly Osbourne,One Word,pop
a31685,Kelis,Caught Out There,pop
a31702,Jack Johnson,Taylor,pop
a31703,Jack Johnson,Better Together,pop
a31704,Jack Johnson,If I Had Eyes,pop
a31705,Jack Johnson,You and Your Heart,pop
a31706,Jack Johnson,In the Morning,pop
a31707,Jack Johnson,The Horizon Has Been Defeated,pop
a31708,Jessie J,It's My Party,pop
a31709,DJ Cassidy-Robin Thicke-Jessie J,Calling All Hearts,pop
a31710,Jessie J-Ariana Grande-Nicki Minaj,Bang Bang,pop
a31711,Jessie J,Ain’t Been Done,pop
a31712,Jessie J,Masterpiece,pop
a31713,Jessie J,Personal,pop
a31714,Jessie J,Flashlight,pop
a31715,Irina,Vielä rakkaudesta,pop
a31716,Irina,Sinä ja sun Jopo,pop
a31717,Irina,Juulian totuudet,pop
a31718,Irina,Vastaukset,pop
a31719,Kojo-Irina,Katse kertoo kaiken,pop
a31720,Irina,Katujen kuningatar,pop
a31721,INXS,Just Keep Walking,pop
a31722,INXS,The Loved One,pop
a31723,INXS,Stay Young,pop
a31724,INXS,Night of Rebellion,pop
a31725,INXS,Original Sin,pop
a31726,INXS,The One Thing,pop
a31743,Kim Wilde,Chequered Love,pop
a31744,Kim Wilde,Cambodia,pop
a31745,Kim Wilde,Water on Glass,pop
a31746,Kim Wilde,Child Come Away,pop
a31750,Kiesza,Giant in My Heart,pop
a31751,Jack Ü-Kiesza,Take Ü There,pop
a31752,Kiesza-Djemba Djemba,Give It to the Moment (Remixes),pop
a31753,Kidda,Wanna Be Loved,pop
a31754,Kidda,The Whistler,pop
a31755,Kid Creole and the Coconuts,Stool Pigeon,pop
a31756,Kid Creole and the Coconuts,The Lifeboat Party,pop
a31757,Kid Creole and the Coconuts,Caroline Was a Drop-Out,pop
a31758,Kid Creole and the Coconuts,The Sex Of It,pop
a31762,Keri Hilson,Get It Girl,pop
a31763,Timbaland-Keri Hilson-Nicole Scherzinger,Scream,pop
a31764,Keri Hilson-Timbaland,Return the Favor,pop
a31765,Keri Hilson,Knock You Down,pop
a31766,Keri Hilson,I Like,pop
a31767,Trina-Keri Hilson,Million Dollar Girl,pop
a31768,Keri Hilson,Pretty Girl Rock,pop
a31769,Kanye West-Keri Hilson-Pusha T,Take One for the Team,pop
a31778,Jennifer Lopez,I’m Real,pop
a31779,Jennifer Lopez,I’m Gonna Be Alright,pop
a31780,Jennifer Lopez,I'm Gonna Be Alright / Alive,pop
a31781,Jennifer Lopez,Jenny From the Block,pop
a31782,Jennifer Lopez-LL Cool J,All I Have,pop
a31783,Jennifer Lopez,I’m Glad,pop
a31790,Jason Mraz,Coyotes,pop
a31791,Jason Mraz,I Won't Give Up,pop
a31792,Jason Mraz,The Freedom Song,pop
a31793,Jason Mraz,93 Million Miles,pop
a31794,Jason Mraz,Everything Is Sound,pop
a31795,Jasmine Thompson,Take Me To Church,pop
a31796,Jasmine Thompson,I Will Follow You Into the Dark,pop
a31797,Felix Jaehn-Jasmine Thompson,Ain’t Nobody (Loves Me Better),pop
a31798,Jasmine Thompson,Earned It,pop
a31799,Jasmine Thompson,Adore,pop
a31800,Jasmine Thompson,Like I'm Gonna Lose You,pop
a31801,Jasmine Thompson,Fast Car,pop
a31802,Jasmine Thompson,I Try,pop
a31803,Girls Aloud,I Think We're Alone Now,pop
a31804,Sugababes-Girls Aloud,Walk This Way,pop
a31805,Girls Aloud,Sexy! No No No...,pop
a31806,Girls Aloud,Call the Shots,pop
a31807,Enrique Iglesias,I'm a Freak,pop
a31808,Enrique Iglesias-Sean Paul-Descemer Bueno-Gente de Zona,Bailando,pop
a31809,Nicky Jam-Enrique Iglesias,El perdón,pop
a31810,Nicky Jam-Enrique Iglesias,El perdón (Forgiveness),pop
a31811,Enrique Iglesias-Wisin,Duele el corazón,pop
a31812,RedOne-Enrique Iglesias-R. City-Shaggy,Don't You Need Somebody,pop
a31813,Claudio Baglioni,E noi due là,pop
a31814,Claudio Baglioni,E chi ci ammazza,pop
a31815,Claudio Baglioni,Isole del sud,pop
a31816,Claudio Baglioni,L'ultima cosa che farò,pop
a31817,Claudio Baglioni,In un'altra vita,pop
a31818,BoA,No Matter What,pop
a31822,Janet Jackson-Cliff Richard,Two to the Power of Love,pop
a31823,Janet Jackson,Start Anew,pop
a31824,Janet Jackson,What Have You Done for Me Lately,pop
a31825,Janet Jackson,Nasty,pop
a31826,Janet Jackson,When I Think of You,pop
a31833,Julio D,Amarte más,pop
a31834,Julieta Venegas,Me voy,pop
a31835,Snailhouse-Julie Doiron,Do You Remember What You Said When You Said You Would Not Forget...,pop
a31837,Jane Birkin,L’Aquoiboniste,pop
a31838,Julia Holter,Maria,pop
a31839,Julia Holter,Don’t Make Me Over,pop
a31840,Julia Holter,Feel You,pop
a31843,Juan Gabriel,Lágrimas y lluvia / Estoy enamorado de ti,pop
a31846,Jovanotti,Serenata rap,pop
a31847,Jamiroquai,Stillness in Time,pop
a31848,M-Beat-Jamiroquai,Do U Know Where You're Coming From,pop
a31849,Jamiroquai,Virtual Insanity,pop
a31850,Jamiroquai,Cosmic Girl,pop
a31851,Jamiroquai,Alright,pop
a31852,Jamiroquai,High Times,pop
a31853,Jamiroquai,Deeper Underground,pop
a31861,Josef Salvat,This Life,pop
a31862,Josef Salvat,Hustler,pop
a31863,Jorge & Mateus,Duas Metades,pop
a31864,João Neto & Frederico-Jorge & Mateus,Clichê,pop
a31865,James Morrison,One Life,pop
a31866,James Morrison,Nothing Ever Hurt Like You,pop
a31867,James Morrison,Please Don't Stop the Rain,pop
a31868,Jordin Sparks,The Star Spangled Banner (The National Anthem) (as performed at Super Bowl XLII),pop
a31869,Jordin Sparks-Chris Brown,No Air,pop
a31878,Kenny Loggins,Danger Zone,pop
a31879,Berlin-Kenny Loggins,Take My Breath Away (Love Theme From “Top Gun”) / Danger Zone,pop
a31880,Kenny Loggins,Nobody's Fool,pop
a31881,Kelly Rowland,Train on a Track,pop
a31882,Kelly Rowland-Eve,Like This,pop
a31883,Kelly Rowland,Work,pop
a31884,David Guetta-Kelly Rowland,When Love Takes Over,pop
a31885,Kelly Rowland-David Guetta,Commander,pop
a31886,Kelly Rowland,Rose Colored Glasses,pop
a31887,Kelly Rowland,Forever and a Day,pop
a31888,Kelly Osbourne,Come Dig Me Out,pop
a31889,Kelis,Good Stuff,pop
a31890,Kelis,Get Along With You,pop
a31892,Timo Maas-Kelis,Help Me,pop
a31893,KC and The Sunshine Band,Get Down Tonight / You Don’t Know,pop
a31894,KC and The Sunshine Band,That's the Way (I Like It),pop
a31896,KC and The Sunshine Band,Keep It Comin' Love,pop
a31897,KC and The Sunshine Band,Do You Wanna Go Party,pop
a31898,KC and The Sunshine Band,Please Don't Go,pop
a31912,Jack Johnson,Upside Down,pop
a31913,Irina,Vahva,pop
a31914,Irina,Älä sano mitään,pop
a31915,Irina,Hiljaisuus,pop
a31916,Irina,Kymmenen kirosanaa,pop
a31917,Irina,Pokka,pop
a31918,Irina,Liianko helppo,pop
a31919,INXS,Burn for You,pop
a31920,INXS,What You Need,pop
a31921,INXS-Jimmy Barnes,Good Times,pop
a31922,INXS,Listen Like Thieves,pop
a31923,INXS,Need You Tonight,pop
a31932,Kim Wilde,View From a Bridge,pop
a31933,Kim Wilde,Dancing in the Dark,pop
a31934,Keri Hilson,In the Air,pop
a31940,Jennifer Lopez,Baby I Love U!,pop
a31941,Jennifer Lopez,Get Right,pop
a31942,Jennifer Lopez-Fat Joe,Hold You Down,pop
a31943,LL Cool J-Jennifer Lopez,Control Myself,pop
a31944,Jennifer Lopez,Qué Hiciste,pop
a31945,Jennifer Lopez,Do It Well,pop
a31948,Jason Mraz,The Woman I Love,pop
a31949,Travie McCoy-Jason Mraz,Rough Water,pop
a31950,Bruno Mars-Jason Mraz,Love,pop
a31951,Jason Mraz,Try Try Try,pop
a31952,Kungs-Jasmine Thompson,Candy,pop
a31953,Jasmine Thompson,Thinking Out Loud,pop
a31954,HUGEL-Jasmine Thompson,Where We Belong,pop
a31955,Girls Aloud,Can't Speak French,pop
a31956,Girls Aloud,The Promise,pop
a31957,Girls Aloud,Untouchable,pop
a31958,Girls Aloud,Something New,pop
a31959,Enrique Iglesias,Not in Love,pop
a31960,Enrique Iglesias,Rhythm Divine,pop
a31961,Claudio Baglioni,Va tutto bene,pop
a31962,Claudio Baglioni,In cammino,pop
a31963,Claudio Baglioni,Come un eterno addio,pop
a31965,Joni Mitchell,My Secret Place,pop
a31966,Janet Jackson,Control,pop
a31967,Janet Jackson,Let's Wait Awhile,pop
a31968,Janet Jackson,The Pleasure Principle,pop
a31969,Janet Jackson,Funny How Time Flies (When You're Having Fun),pop
a31981,Julio D,Yo te quiero,pop
a31982,Julio D,Sun Comes Up,pop
a31983,Julio D,Leyenda personal,pop
a31984,Julio D,Senza regole,pop
a31985,Julio D,Beautiful,pop
a31986,Lio,Le Banana Split,pop
a31987,Nelly Furtado-Julieta Venegas-Mala Rodríguez,Bajo otra luz,pop
a31988,Julieta Venegas,Bien o mal,pop
a31989,Julieta Venegas,Despedida,pop
a31990,Julieta Venegas,Abel,pop
a31991,Julieta Venegas,Tuve para dar,pop
a31992,Julieta Venegas,Te vi,pop
a31998,Lilly Wood & The Prick-Robin Schulz,Prayer in C,pop
a31999,Liis Lemsalu-Artjom Savitski,Kõnnime seda teed,pop
a32000,Liis Lemsalu,Shining Star,pop
a32001,Lexi Tellings-Mister Park,Buy Me a Drink (BMAD),pop
a32005,Leona Lewis,A Moment Like This,pop
a32012,LeAnn Rimes,Blue,pop
a32013,Juan Gabriel,Siempre en mi mente / Cuando seas mi mujer,pop
a32014,Juan Gabriel,Que sea mi condena,pop
a32015,Jovanotti,L'ombelico del mondo,pop
a32017,Jovanotti,Io no,pop
a32018,Jovanotti,(Tanto)³,pop
a32019,Jovanotti,Tutto l'amore che ho,pop
a32020,Michael Franti & Spearhead,The Sound of Sunshine (Italian version),pop
a32021,Jovanotti,Il più grande spettacolo dopo il Big Bang,pop
a32022,Jamiroquai,Canned Heat,pop
a32023,Jamiroquai,Supersonic,pop
a32024,Jamiroquai,King for a Day,pop
a32025,Jamiroquai,Black Capricorn Day,pop
a32026,Jools Holland-Jamiroquai,I'm in the Mood for Love,pop
a32027,Jamiroquai,Little L,pop
a32028,Jamiroquai,You Give Me Something,pop
a32033,Josef Salvat,Open Season,pop
a32034,Josef Salvat,Diamonds,pop
a32035,Josef Salvat,Till I Found You,pop
a32036,Tourist-Josef Salvat-Niia,Holding On,pop
a32037,Josef Salvat,Paradise,pop
a32038,Maria Cecília & Rodolfo-Jorge & Mateus,Só de Pensar,pop
a32039,Jorge & Mateus,Nocaute,pop
a32040,Jorge & Mateus,31/12,pop
a32041,Jordin Sparks,Tattoo,pop
a32042,Jordin Sparks,One Step at a Time,pop
a32043,Jordin Sparks,Battlefield,pop
a32044,Jordin Sparks,S.O.S. (Let the Music Play),pop
a32045,Jordin Sparks,Don't Let It Go to Your Head,pop
a32046,Jordin Sparks,I Am Woman,pop
a32048,Tinie Tempah-Kelly Rowland,Invincible,pop
a32049,Kelly Rowland,Motivation,pop
a32050,Alex Gaudino-Kelly Rowland,What a Feeling,pop
a32051,Kelly Rowland,Grown Woman,pop
a32052,Verse Simmonds-Kelly Rowland,Boo Thang,pop
a32053,Kelly Rowland-The WAV.s,Down for Whatever,pop
a32054,Richard X-Kelis,Finest Dreams,pop
a32055,P. Diddy-Kelis,Let's Get Ill,pop
a32056,Kelis,Milkshake,pop
a32057,Kelis,Trick Me,pop
a32058,Kelis,Millionaire,pop
a32059,Kelis,In Public,pop
a32060,Kelis-Too $hort,Bossy,pop
a32061,KC and The Sunshine Band,(You Said) You'd Gimme Some More,pop
a32066,Irina,Miksi hänkin on täällä,pop
a32067,Irina,Liiba laaba,pop
a32068,Irina,Jälki,pop
a32069,Irina-Maija Vilkkumaa,Kunnon syy,pop
a32070,Irina,Koko kuva,pop
a32071,Irina,Hipit rautaa,pop
a32072,INXS,Never Tear Us Apart,pop
a32073,INXS,New Sensation,pop
a32074,INXS,Devil Inside,pop
a32075,INXS,Disappear,pop
a32091,Jennifer Lopez,Hold It Don’t Drop It,pop
a32092,Pitbull,On the Floor,pop
a32093,Jennifer Lopez,I'm Into You (Remixes),pop
a32094,Enrique Iglesias-Jennifer Lopez,Mouth to Mouth,pop
a32095,Jennifer Lopez,Papi,pop
a32096,Mitchell Moffit-Andrew Huang-Corey Vidal-Leah Daniels-Tay Zonday,Zelda: The Musical (alternate ending),pop
a32097,Leah Daniels,One Night,pop
a32098,Larry Santos,Don’t Let the Music Stop,pop
a32099,Lana Del Rey,Video Games / Blue Jeans,pop
a32100,Laid Back,Sunshine Reggae / White Horse,pop
a32102,Joni Mitchell,Big Yellow Taxi,pop
a32103,Q‐Tip-Joni Mitchell,Got ’til It’s Gone,pop
a32105,Fangoria-la buena vida,Más dura será la caída,pop
a32106,la buena vida,Qué nos va a pasar,pop
a32107,la buena vida,Los planetas,pop
a32109,Janet Jackson,Rhythm Nation,pop
a32110,Janet Jackson,Black Cat,pop
a32111,Janet Jackson,Miss You Much,pop
a32112,Janet Jackson,State of the World,pop
a32113,Janet Jackson,Escapade,pop
a32120,Julio D,Only Words,pop
a32121,Julio D-Siver,Siamo destino,pop
a32122,Julio D,Diamonds,pop
a32123,Julio D,Stay,pop
a32124,Julio D,Black Coffee,pop
a32125,Lio,Amoureux solitaires,pop
a32126,Lio,Sage comme une image,pop
a32127,Lio,Amicalement vôtre,pop
a32128,Lio,Mona Lisa,pop
a32129,Lio,Zip a Doo Wah,pop
a32130,Lio-Jacky,Tétèoù ?,pop
a32131,Lio,Chauffeur suivez cette voiture,pop
a32132,Lio,Fallait pas commencer,pop
a32133,Liis Lemsalu,Wanna Get Down,pop
a32134,Liis Lemsalu,Uhhuu,pop
a32143,Leona Lewis,Bleeding Love,pop
a32144,Leona Lewis,Better in Time / Footprints in the Sand,pop
a32145,Leona Lewis,Forgive Me,pop
a32146,Leona Lewis,Run,pop
a32147,Leona Lewis,Happy,pop
a32148,Leona Lewis,Dip Down,pop
a32149,Leona Lewis,Joy,pop
a32151,LeAnn Rimes,How Do I Live,pop
a32152,LeAnn Rimes,Looking Through Your Eyes,pop
a32153,LeAnn Rimes,Commitment,pop
a32154,Elton John-LeAnn Rimes,Written in the Stars,pop
a32155,LeAnn Rimes,I Need You,pop
a32156,LeAnn Rimes,Can’t Fight the Moonlight,pop
a32157,Jovanotti,Tensione evolutiva,pop
a32158,Jovanotti,Sabato,pop
a32159,Jovanotti,E non hai visto ancora niente,pop
a32160,Jamiroquai,Emergency on Planet Earth / Space Cowboy,pop
a32161,Jamiroquai,Love Foolosophy,pop
a32162,Jamiroquai,Corner of the Earth,pop
a32163,Jamiroquai,Bad Girls,pop
a32164,Jamiroquai,Feels Just Like It Should,pop
a32165,Alex Gaudino-Jordin Sparks,Is This Love,pop
a32166,Jordin Sparks,Skipping a Beat,pop
a32167,Jordin Sparks,It Ain't You,pop
a32168,Jordin Sparks-2 Chainz,Double Tap,pop
a32169,Jordin Sparks,This Is My Now,pop
a32170,Sean Paul-Kelly Rowland,How Deep Is Your Love,pop
a32171,Kelly Rowland-Lil Wayne,Ice,pop
a32172,Ludacris-Kelly Rowland,Representin,pop
a32173,Kelly Rowland,Kisses Down Low,pop
a32174,Madcon-Kelly Rowland,One Life,pop
a32175,Kelly Rowland,Dirty Laundry,pop
a32176,Busta Rhymes-will.i.am-Kelis,I Love My Chick,pop
a32177,Kelis,Lil' Star,pop
a32178,Kelis,Acapella,pop
a32179,Benny Benassi-Kelis-apl.de.ap-Jean Baptiste,Spaceship,pop
a32180,Kelis,4th of July (Fireworks),pop
a32181,Calvin Harris-Kelis,Bounce,pop
a32182,INXS,Bitter Tears,pop
a32183,INXS,Shining Star,pop
a32184,INXS,By My Side,pop
a32185,INXS,Baby Don't Cry,pop
a32186,INXS,Heaven Sent,pop
a32200,will.i.am-Mick Jagger-Jennifer Lopez,T.H.E (The Hardest Ever),pop
a32201,Pitbull,Dance Again,pop
a32202,Wisin & Yandel-Jennifer Lopez,Follow the Leader,pop
a32203,Jennifer Lopez-Flo Rida,Goin' In,pop
a32204,Pitbull,Live It Up,pop
a32207,Larry Santos,Early in the Morning,pop
a32208,Larry Santos-Laura Santos,I’ll Come Back to You,pop
a32209,Larry Santos,We Can’t Hide It Anymore,pop
a32210,Macklemore-Ryan Lewis-Mary Lambert,Same Love,pop
a32214,Lana Del Rey,Video Games,pop
a32215,Lana Del Rey,Off to the Races,pop
a32216,Lana Del Rey,Born to Die,pop
a32217,Lana Del Rey,Kinda Outta Luck,pop
a32218,Marlon Roudette,Riding Home,pop
a32219,Laid Back,Bakerman,pop
a32220,Laid Back-Funkstar De Luxe,Sunshine Reggae 2000,pop
a32221,Laid Back,Beautiful Day,pop
a32222,Shaun Baker-Laid Back,Bakerman,pop
a32223,Laid Back,Cocaine Cool,pop
a32232,Mark Forster,Auf dem Weg,pop
